"ID","nahant_5um_d1_544","nahant_5um_d2_547","nahant_5um_d3_550","nahant_5um_d4_553","nahant_5um_d5_556","nahant_5um_d6_559","nahant_5um_d7_562","nahant_5um_d8_565","nahant_5um_d9_568","nahant_5um_d10_571","nahant_5um_d11_574","nahant_5um_d12_576","nahant_5um_d13_579","nahant_5um_d14_582","nahant_5um_d15_585","nahant_5um_d16_588","nahant_5um_d17_591","nahant_5um_d18_594","nahant_5um_d19_597","nahant_5um_d20_600","nahant_5um_d21_603","nahant_5um_d22_606","nahant_5um_d23_609","nahant_5um_d24_612","nahant_5um_d25_615","nahant_5um_d26_618","nahant_5um_d27_621","nahant_5um_d29_624","nahant_5um_d30_627","nahant_5um_d31_630","nahant_5um_d32_633","nahant_5um_d33_636","nahant_5um_d34_639","nahant_5um_d35_642","nahant_5um_d36_645","nahant_5um_d38_648","nahant_5um_d39_651","nahant_5um_d40_654","nahant_5um_d41_657","nahant_5um_d42_660","nahant_5um_d43_663","nahant_5um_d44_666","nahant_5um_d45_670","nahant_5um_d46_672","nahant_5um_d47_675","nahant_5um_d48_678","nahant_5um_d49_681","nahant_5um_d51_684","nahant_5um_d52_687","nahant_5um_d53_690","nahant_5um_d54_693","nahant_5um_d55_696","nahant_5um_d56_699","nahant_5um_d57_702","nahant_5um_d58_705","nahant_5um_d59_708","nahant_5um_d60_711","nahant_5um_d61_714","nahant_5um_d62_718","nahant_5um_d63_720","nahant_5um_d64_723","nahant_5um_d65_726","nahant_5um_d66_729","nahant_5um_d67_733","nahant_5um_d68_735","nahant_5um_d69_738","nahant_5um_d70_741","nahant_5um_d71_744","nahant_5um_d72_747","nahant_5um_d73_750","nahant_5um_d74_753","nahant_5um_d75_756","nahant_5um_d76_759","nahant_5um_d77_762","nahant_5um_d78_765","nahant_5um_d79_768","nahant_5um_d80_771","nahant_5um_d81_774","nahant_5um_d82_777","nahant_5um_d83_780","nahant_5um_d84_783","nahant_5um_d85_786","nahant_5um_d86_789","nahant_5um_d87_792","nahant_5um_d88_795","nahant_5um_d90_798","nahant_5um_d91_801","nahant_5um_d92_804"
"OTU_95",5,8,21,4,2,3,1,2,30,3,3,24,15,8,10,3,198,35,12,247,68,22,13,16,46,231,29,26,20,5,2,2,16,27,3,0,0,0,9,18,9,3,41,4,1,1,3,13,1,48,41,288,21,20,8,5,2,33,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,4,4,0
"OTU_635",0,0,0,0,0,2,0,3,0,1,0,0,1,0,0,3,0,6,6,1,1,8,5,2,2,0,4,0,0,1,0,2,0,4,0,0,0,0,2,0,0,0,4,0,0,1,5,0,0,0,2,1,5,2,2,1,0,0,15,0,0,0,2,2,3,3,4,2,5,0,0,0,1,2,2,0,3,5,0,2,8,0,2,0,0,1,0,2
"OTU_108",5,10,13,12,4,12,15,15,16,12,14,9,12,21,17,8,2,21,13,14,6,13,16,23,4,5,17,17,12,37,18,0,59,38,19,22,45,36,18,10,9,0,3,45,18,22,13,8,16,11,12,33,37,11,10,33,17,32,33,1,9,18,14,7,21,8,11,7,1,14,14,15,1,15,7,7,3,3,5,5,11,3,2,7,0,2,22,15
"OTU_813",2,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,8,12,2,14,1,10,8,1,0,1,0,8,1,3,0,2,2,0,1,0,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
"OTU_1324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,2,0,0,1,0,0,10,1,2,0,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"OTU_1489",1,3,1,1,0,5,2,2,3,1,2,0,0,1,0,0,0,1,2,0,2,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,0,2,1,0,0,0,0,2,0,3,0,8,0,0,1,2,0,2,1,0,0,0,0,2,0,1,5,3,4,0,0,4,2,1,0,0,0,0,1,3,1,8,0,1,0,0,1,0,4
"OTU_508",0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,4,3,8,3,1,0,0,0,5,2,0,0,0
"OTU_547",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5,1,3,1,0,0,0,3,0,0,2,2,1,0,0,6,3,2,0,3,5,0,1,1,0,2,1,1,0,0,0,1,0,3,2,2,0,0,0,0,0
"OTU_122",0,0,0,1,0,1,3,2,0,0,18,2,1,0,1,4,0,4,2,0,3,0,0,10,10,2,3,0,3,23,12,3,8,11,19,73,31,12,17,23,18,1,12,6,1,0,0,37,21,21,10,7,4,5,53,6,14,4,1,0,0,0,4,1,0,3,3,3,1,1,3,7,6,3,6,3,6,3,8,7,8,3,4,4,2,2,0,1
"OTU_104",0,1,0,14,13,10,14,15,3,4,1,4,5,1,1,2,1,11,16,1,7,17,2,0,1,1,3,0,1,0,0,4,1,3,0,0,0,3,13,5,6,8,1,19,7,24,16,9,3,15,13,0,4,6,1,6,2,2,12,4,4,43,5,0,5,22,8,8,7,33,11,3,7,5,2,8,1,1,0,3,5,3,0,2,11,32,4,4
"OTU_147",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,15,0,2,2,0,1,1,0,7,0,2,0,1,0,0,0,0,0,0,3,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,1
"OTU_920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,3,1,0,1,17,111,3,24,5,1,3,11,3,0,1,4,1,0,0,1
"OTU_730",1,4,2,1,3,4,0,4,0,3,10,2,1,0,2,2,0,2,2,1,2,4,6,7,7,2,0,1,1,1,3,1,1,1,0,1,1,4,1,2,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,0,1,0,1,0,3,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1
"OTU_125",2,2,2,1,0,1,2,5,4,0,0,0,1,2,0,0,2,3,3,4,0,8,2,0,0,1,2,2,2,0,3,10,1,12,0,3,0,4,17,12,9,16,5,24,11,23,15,3,6,12,13,3,2,14,6,13,6,4,20,21,12,123,4,6,14,63,23,12,7,23,2,2,6,6,1,16,0,1,1,5,1,13,11,8,13,10,0,0
"OTU_487",2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,5,1,2,0,7,9,9,0,4,1,0,0,1,0,1,0,0,0,0,0,0,3,1,15,5,0,1,2,3,6,0,0,0,2,0,0,3,4,0,0,1,0,0,0,1,4,3,13,21,9,1,14,0,15,6,8,0,7,0,4
"OTU_716",0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,2,6,4,9,6,0,0,2,4,0,2,1,0,2,3,1,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,2,1,4,3,2,2,1,0,0,1
"OTU_956",0,1,1,1,0,1,3,4,2,5,0,7,1,1,2,3,0,1,2,0,4,11,9,4,1,1,1,0,0,2,2,0,2,0,1,1,1,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,4,0,0,3,0,3,1,0,0,0,1,1,1,4,1,1,1,2,3,0,5,2,0,0,0,0,1,3,0,0,1,1,1,2,1,0
"OTU_76",0,7,0,2,7,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,8,12,49,22,47,1,9,27,10,9,23,7,14,0,2,3,1,1,5,2,2,0,0,0,2,3,0,1,0,1,0,21,7,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0
"OTU_215",9,8,16,4,5,3,5,14,7,14,3,2,3,0,1,4,1,7,14,2,3,5,3,2,0,2,1,2,2,3,2,1,5,6,0,5,13,10,4,10,7,3,5,4,0,4,7,5,4,7,11,8,7,12,7,10,3,6,8,7,4,21,3,8,7,4,8,7,1,4,5,7,2,2,11,2,1,7,9,5,5,2,4,3,5,8,5,3
"OTU_202",9,7,3,9,13,13,3,4,6,5,7,53,81,31,40,18,34,30,2,0,3,0,2,2,6,3,6,2,1,6,5,2,5,2,3,1,5,1,1,4,0,0,13,3,2,1,0,0,0,1,1,1,6,1,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1,1,0,1,2,4,3,3,3,1,4
"OTU_1357",0,0,1,0,0,0,0,0,0,0,4,0,2,3,2,3,0,1,0,2,1,1,1,1,13,11,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_334",0,1,0,1,1,0,1,2,0,0,5,1,1,0,5,5,0,0,0,2,1,2,0,1,0,0,0,0,2,0,1,3,5,18,24,4,2,0,2,6,6,0,0,2,0,0,0,0,0,2,3,5,3,0,2,1,7,2,2,0,0,0,0,0,2,1,0,2,1,0,0,1,2,10,18,19,34,25,14,3,2,0,1,4,2,2,0,2
"OTU_1148",0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,1,2,2,1,0,0,0,1,2,0,0,0,0,2,2,3,4,3,1,2,0,0,0,0,0,5,1,4,1,5,1,1,4,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0
"OTU_137",30,18,18,23,14,20,9,23,25,10,10,7,6,1,7,10,2,11,13,3,11,5,3,5,2,6,4,4,1,3,7,3,4,1,1,9,4,9,12,10,1,3,3,1,1,1,0,2,3,4,6,2,1,3,3,1,5,5,3,0,1,0,2,3,4,5,6,6,7,0,2,2,2,1,0,0,1,0,3,4,5,1,3,1,5,3,0,1
"OTU_1780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,4,1,5,2,3,0,3,1,1,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0
"OTU_1538",2,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,2,1,4,4,0,0,0,1,3,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
"OTU_1371",0,0,0,0,0,1,2,1,1,1,0,0,0,1,2,0,0,0,0,1,0,4,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,1,5,2,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"OTU_688",0,0,3,1,1,1,7,0,1,1,0,2,0,1,1,2,0,1,0,0,1,3,3,1,4,1,0,0,1,2,7,2,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,1,2,0,1,1,0,2,5,4,1,3,5,0,3,3,1,0,0,2,1,2,2,2,0,0,0,1,2,1
"OTU_1064",5,0,4,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,4,0,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,4,0,3,3,1,0,0,2,2,0,3,0,2,2,2,1,3,1,0,0,0,0,0,1,1,2,2,1,3,2,2,1,2,0,0,1,0,0,0,1,1,1,4,1,2,0,0,0,0,0
"OTU_1102",16,2,4,4,8,7,6,2,1,4,6,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_1213",1,0,3,0,0,0,1,1,1,0,0,2,0,0,2,2,1,4,1,0,3,0,1,2,1,1,0,0,0,1,0,1,2,3,0,2,4,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,1,1,3,4,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2
"OTU_1312",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,10,2,10,8,0,0,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0
"OTU_495",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,12,14,2,6,0,0,1,2,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,13,29,7,4,1,1,0,2,1,1,0,0
"OTU_973",3,3,1,0,1,1,0,0,0,0,0,0,0,1,0,2,0,1,4,0,1,1,0,1,1,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,3,7,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0
"OTU_59",10,10,4,3,9,5,8,2,3,3,0,1,2,1,0,7,0,3,4,0,2,1,3,1,2,1,1,0,2,5,0,8,6,6,1,9,20,22,9,12,14,11,7,1,4,9,12,12,15,10,8,13,10,12,9,3,10,3,6,0,1,3,4,3,2,2,2,1,3,6,1,2,4,1,1,0,3,5,5,4,6,4,1,1,0,5,0,1
"OTU_594",3,3,2,3,0,3,4,0,4,3,3,7,6,5,2,1,2,3,6,3,2,3,4,2,1,1,3,4,4,2,4,3,2,1,0,0,3,3,0,2,0,1,2,0,0,0,0,0,6,1,2,2,0,4,3,0,7,1,1,0,1,0,0,3,1,3,0,3,3,5,3,2,3,0,0,0,0,1,3,4,4,3,6,4,2,2,1,3
"OTU_106",1,3,3,1,2,2,0,2,4,4,8,2,1,3,16,2,0,14,2,38,7,4,2,12,7,1,4,5,11,9,16,40,74,86,69,9,7,3,0,2,4,2,4,8,1,0,1,2,2,1,1,1,1,1,1,1,14,6,2,0,0,0,0,1,1,1,1,3,4,0,0,3,4,21,16,16,6,18,9,2,0,2,2,3,4,3,2,4
"OTU_857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,11,0,13,22,18,12,2,4,0,2,0,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"OTU_1581",0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3,0,0,6,5,1,2,0,0,0,0,1,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,2,2,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1
"OTU_150",1,5,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,6,0,1,0,4,2,1,8,14,11,0,5,3,2,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,1,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,2,2,1,0,0,1,0,0,3,0,1,0,0,0,2
"OTU_1319",1,0,0,2,0,1,3,3,1,4,2,3,1,1,2,1,0,0,1,1,2,6,2,0,2,1,1,0,0,1,5,2,3,0,0,1,1,0,2,1,2,0,1,0,0,0,0,0,0,3,4,5,0,2,1,4,4,0,2,0,0,0,2,3,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
"OTU_1219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,11,4,0,1,0,1,0,0,5,6,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,1,7,5,3,2,1,1,0,0,0,1,0,0
"OTU_954",0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,4,0,0,4,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,1,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,2,1,1,3,5,1,1,2,2,3,2,0,0,0,0
"OTU_1424",0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,9,0,0,2,0,0,0,1,1,2,4,0,2,1,2,0,0,0,0,0,0,1,2,3,4,0,9,0,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,6,0,0,0,0
"OTU_471",0,0,0,2,1,4,0,4,2,2,1,1,0,0,1,2,0,1,1,0,1,0,3,2,5,0,0,0,1,0,0,1,0,0,0,3,2,2,1,3,2,0,1,0,0,0,0,14,5,6,5,3,0,1,3,2,2,2,2,0,0,0,9,6,3,3,8,4,4,1,1,0,2,0,3,0,1,2,1,0,5,0,1,2,1,0,2,0
"OTU_994",3,3,3,3,3,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,4,0,1,4,0,2,0,2,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"OTU_597",0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,6,4,0,1,6,0,2,3,5,16,2,8,12,8,9,6,8,8,3,7,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
"OTU_333",5,0,0,0,3,0,0,1,0,1,0,0,1,0,1,4,0,0,1,0,5,0,1,1,0,1,1,1,0,2,1,2,0,0,0,1,4,3,3,0,1,4,1,0,0,0,3,0,2,1,1,2,5,3,2,1,3,2,5,0,0,8,5,4,6,0,5,6,16,3,2,0,1,0,1,0,0,2,0,1,5,1,3,0,1,1,0,0
"OTU_1983",2,0,0,4,3,4,4,3,2,0,1,0,1,0,0,0,1,0,2,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"OTU_578",3,0,3,8,2,2,4,4,2,9,2,5,4,0,4,3,0,0,0,1,7,3,8,6,1,0,7,2,2,10,7,2,3,1,1,0,3,3,0,1,3,0,3,0,0,0,0,2,4,1,4,0,4,2,2,5,4,5,3,3,0,2,3,2,4,1,1,8,2,1,1,5,9,0,0,0,0,1,0,1,3,0,3,1,0,0,0,0
"OTU_478",7,2,1,4,1,2,11,14,2,18,4,2,1,0,1,2,1,2,6,1,5,20,6,2,2,1,2,3,3,7,6,2,1,0,1,0,1,2,1,1,1,6,0,1,3,1,1,0,3,1,0,1,2,4,1,5,0,2,5,0,0,10,9,2,16,6,6,0,7,4,6,3,3,2,3,0,2,0,0,4,3,2,4,1,2,6,3,3
"OTU_22",0,0,2,2,0,0,0,0,0,3,5,1,1,0,1,1,0,1,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,0,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,2,3,20,3,3,7,0,0,0,0,3,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0
"OTU_317",0,2,1,1,0,8,2,1,1,1,2,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,2,1,0,0,0,10,10,7,6,9,4,9,8,10,36,1,12,14,8,10,7,5,3,4,8,1,2,2,2,0,1,1,4,0,0,0,1,6,2,1,0,0,0,0,1,0,1,1,6,7,5,3,3,0,13,2,2,0
"OTU_123",19,25,34,3,17,4,7,7,10,11,2,8,6,4,0,0,7,0,0,7,6,3,8,14,9,8,13,5,13,3,14,8,6,6,0,4,0,4,14,4,4,1,3,5,0,0,0,1,3,9,6,17,6,8,4,1,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,1,2,1,0,0,0,4,0,1,1,2,3,1,1,0
"OTU_199",0,0,0,2,2,0,1,0,0,0,1,1,1,10,1,2,0,0,0,3,3,0,0,1,4,5,1,3,6,4,0,0,0,0,1,1,0,1,1,0,2,0,5,1,3,3,0,1,0,2,0,12,15,1,1,6,0,3,1,5,8,3,0,5,6,4,0,0,1,1,0,9,6,25,11,55,10,12,1,8,0,12,0,7,5,3,11,10
"OTU_1627",0,0,0,2,0,0,0,0,0,1,4,0,1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0,1,1,3,2,0,9,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,6,3,4,0,0,0,0,0,0,0,0
"OTU_1316",2,1,0,0,0,0,1,3,0,0,1,0,0,0,1,2,0,5,2,1,1,1,1,0,2,0,0,2,0,1,1,5,2,2,1,1,0,0,0,0,0,1,2,4,0,0,1,0,0,0,0,0,2,0,3,3,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0
"OTU_384",0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,1,0,1,0,1,0,0,2,4,0,1,7,2,3,5,1,0,3,2,0,0,5,0,3,0,4,0,1,1,6,2,1,3,0,1,2,3,4,3,1,5,2,2,6,0,4,7,4,1,4,2,12,8,2,0,8,6,5,12,16,17,0,0,2,3,3,0,4,2,2,2,23,3
"OTU_382",7,0,0,1,10,11,7,5,0,3,1,6,25,4,2,8,16,12,2,3,1,1,5,3,0,1,2,2,1,0,3,2,2,0,0,0,0,0,0,1,0,0,1,1,2,8,0,1,0,1,1,0,0,1,1,0,3,0,1,1,0,2,1,3,5,2,4,7,2,7,5,3,6,2,3,0,1,0,0,1,3,2,8,4,5,5,3,6
"OTU_1397",17,3,2,4,5,2,4,0,1,1,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,2,1,1,0,2,2,0,0,0,1,0,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_159",5,9,3,9,1,13,6,9,4,7,11,5,5,0,0,15,0,0,8,2,7,27,10,11,1,0,8,2,4,13,13,4,2,1,0,2,7,11,9,3,4,4,1,9,4,2,1,2,15,8,17,3,6,12,9,10,10,11,7,1,2,8,9,10,28,16,31,29,11,13,29,11,18,4,4,2,3,0,6,9,27,5,12,6,5,8,4,8
"OTU_815",1,1,0,1,0,1,1,0,3,1,0,0,2,0,0,1,0,2,4,0,0,3,1,0,1,3,0,0,1,1,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,1,3,5,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"OTU_614",0,1,0,0,1,1,1,3,2,0,1,4,3,1,1,5,6,3,1,2,1,4,10,7,1,5,31,6,11,12,32,19,2,5,1,2,3,1,5,1,4,1,2,0,0,3,3,0,1,0,1,2,3,0,0,1,0,2,0,1,0,0,0,2,2,4,3,1,1,0,0,3,0,2,1,0,0,1,4,0,0,1,2,0,0,0,0,0
"OTU_416",0,0,0,1,1,3,1,2,0,3,4,0,0,0,0,2,1,0,2,0,4,10,5,3,2,3,7,2,1,0,1,0,1,0,0,0,3,0,8,4,1,5,7,13,1,6,1,0,0,0,1,7,4,3,3,6,4,3,1,4,0,1,1,0,3,4,3,1,3,6,2,0,2,2,6,1,3,3,5,2,2,7,5,4,17,9,15,9
"OTU_778",0,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,6,4,3,0,2,4,4,0,2,1,0,0,4,9,4,2,1,0,1,0,0,5,1,0,1,2,0,0,9,7,3,0,3,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0
"OTU_902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,4,5,8,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,5,5,4,3,2,1,2,5,0,0,0,0
"OTU_631",8,2,1,1,0,1,2,4,6,5,0,3,0,0,0,1,0,2,0,0,3,2,0,1,0,0,2,6,0,5,0,0,0,0,0,3,2,0,2,0,1,2,0,0,0,0,0,1,1,4,0,0,0,5,1,2,0,5,5,0,0,10,4,1,6,4,0,0,3,4,0,1,1,0,5,0,0,0,1,3,9,0,2,1,2,4,3,0
"OTU_177",1,1,1,3,3,5,0,10,6,3,11,0,1,0,1,3,0,1,5,1,0,0,1,1,1,1,0,1,3,1,2,3,5,8,13,60,21,10,10,17,17,4,8,25,0,0,0,23,41,6,14,4,4,14,5,2,6,5,4,0,0,0,0,0,0,1,0,4,3,0,0,3,12,8,16,6,28,25,29,10,4,5,5,1,2,2,0,0
"OTU_315",0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,12,0,1,3,0,2,0,0,0,0,3,2,2,1,0,0,8,15,1,0,11,2,11,15,13,2,2,0,1,9,4,9,3,1,6,0,1,22,7,6,149,3,1,2,49,3,11,3,18,6,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0
"OTU_1781",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,3,0,12,1,3,6,0,4,2,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
