"ID","ZOZOW1T_feces_320","ZOZOW1T_feces_321","ZOZOW1T_feces_322","ZOZOW1T_feces_323","ZOZOW1T_feces_324","ZOZOW1T_feces_325","ZOZOW1T_feces_326","ZOZOW1T_feces_327","ZOZOW1T_feces_328","ZOZOW1T_feces_329","ZOZOW1T_feces_330","ZOZOW1T_feces_331","ZOZOW1T_feces_332","ZOZOW1T_feces_333","ZOZOW1T_feces_334","ZOZOW1T_feces_336","ZOZOW1T_feces_339","ZOZOW1T_feces_340","ZOZOW1T_feces_342","ZOZOW1T_feces_343","ZOZOW1T_feces_344","ZOZOW1T_feces_345","ZOZOW1T_feces_346","ZOZOW1T_feces_347","ZOZOW1T_feces_348","ZOZOW1T_feces_349","ZOZOW1T_feces_350","ZOZOW1T_feces_351","ZOZOW1T_feces_352","ZOZOW1T_feces_353","ZOZOW1T_feces_354","ZOZOW1T_feces_355","ZOZOW1T_feces_356","ZOZOW1T_feces_358","ZOZOW1T_feces_359","ZOZOW1T_feces_360","ZOZOW1T_feces_362","ZOZOW1T_feces_363","ZOZOW1T_feces_365","ZOZOW1T_feces_367","ZOZOW1T_feces_368","ZOZOW1T_feces_369","ZOZOW1T_feces_370","ZOZOW1T_feces_371","ZOZOW1T_feces_372","ZOZOW1T_feces_373","ZOZOW1T_feces_374","ZOZOW1T_feces_375","ZOZOW1T_feces_376","ZOZOW1T_feces_377","ZOZOW1T_feces_378","ZOZOW1T_feces_379","ZOZOW1T_feces_380"
"OTU_17521",0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,2,0,0,4,0,6,2,0,2,1,0,0,12,4,3,2,3,0,1,0,13,4,10,0,4,0,2,1,4,3,4,1,4,1,1,3,5
"OTU_3133",0,0,2,0,0,0,0,1,0,1,0,2,0,2,1,1,0,0,1,3,0,1,2,1,4,0,2,0,0,2,0,1,1,3,2,1,2,1,0,0,2,1,3,1,0,1,1,0,0,1,1,0,1
"OTU_105",53,12,12,26,23,12,15,15,18,15,8,19,11,46,27,8,13,3,7,30,11,21,8,3,8,3,6,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,2,1,0,1,2,0,3,2,1,3,1,1,2,0,1,4,1,4,3,0,1,1,1,2,0,0,0,1,1
"OTU_17524",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,3,1,1,1,4,1,9,6,0,1,2,3,1,0,1,0,3,0
"OTU_4243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,28,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7271",0,0,1,0,0,1,0,2,1,2,5,2,1,0,0,0,0,1,1,0,0,0,2,3,4,0,0,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,3,4,0,0,0,1,1,0,4,0,5
"OTU_3081",5,0,0,1,1,1,2,0,0,0,1,0,0,1,0,1,1,1,0,4,1,1,1,2,1,2,2,0,0,0,1,3,0,0,2,0,0,0,0,1,0,3,1,4,1,6,0,7,4,0,0,0,1
"OTU_18618",0,1,5,5,2,2,2,4,3,5,5,4,5,0,3,7,6,0,3,1,0,5,10,3,1,1,2,5,2,2,1,4,1,3,0,0,1,1,0,2,1,0,0,1,0,0,1,1,1,4,0,1,0
"OTU_7076",0,0,1,3,3,0,3,0,1,0,3,3,0,1,0,3,0,0,0,0,0,3,1,0,2,1,0,2,3,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
"OTU_3722",3,1,0,3,0,0,3,2,0,1,7,4,1,1,0,2,5,0,4,0,0,1,5,1,1,3,4,2,4,3,4,2,0,3,0,0,2,1,1,1,2,1,2,0,0,3,1,1,0,3,0,0,0
"OTU_1803",0,7,1,13,4,3,6,2,3,3,4,1,7,0,0,3,0,1,0,0,2,0,1,0,1,9,5,3,3,0,5,1,2,1,0,2,3,2,1,1,0,2,2,2,6,0,1,0,0,1,0,6,1
"OTU_288",0,0,4,0,0,0,0,4,21,2,0,0,0,0,2,1,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,1,2,2,3,5,2,3,5,10,0,0,0,0
"OTU_16840",1,1,1,0,1,1,6,2,3,6,5,1,6,1,0,3,0,3,0,2,1,1,8,5,6,2,1,3,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"OTU_10178",0,0,0,0,4,1,0,3,0,0,0,4,1,1,1,0,1,0,0,0,3,4,0,0,2,1,0,2,0,1,0,0,1,0,3,0,0,3,1,1,2,0,0,1,1,1,0,0,1,1,1,0,1
"OTU_13468",3,4,0,1,1,3,3,4,5,4,7,2,3,2,3,2,0,2,0,2,1,2,11,9,10,1,3,5,0,0,0,0,8,0,0,1,5,5,0,0,0,0,1,3,0,0,3,1,0,7,3,1,1
"OTU_16298",1,1,2,1,4,4,1,0,1,0,0,0,3,4,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU_870",0,1,2,1,0,1,4,2,4,0,3,1,0,4,0,2,4,6,0,10,8,1,0,1,1,2,0,0,1,2,0,0,116,0,3,2,1,1,1,2,0,3,8,0,0,0,0,0,1,10,2,2,0
"OTU_176",8,27,19,30,15,14,14,26,27,16,27,10,15,12,8,20,35,25,3,24,31,24,9,7,25,11,8,21,20,19,16,22,19,12,4,7,13,18,16,5,25,3,5,7,14,10,10,14,6,11,6,7,9
"OTU_15734",0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,2,1,3,4,4,8,0,0,0,0,0,10,1,4,3,0,1,1,1,2,1,4,2,0,0,0,2,6
"OTU_5821",0,1,1,0,1,1,2,1,1,1,0,6,2,2,0,0,1,2,0,1,1,2,0,0,0,1,0,2,1,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0
"OTU_169",42,28,63,24,21,18,18,33,17,39,39,47,22,106,4,1,3,12,1,20,19,0,2,13,15,14,74,23,9,16,20,10,21,17,13,16,16,9,4,15,14,22,17,13,18,27,3,15,5,20,21,13,7
"OTU_241",0,1,1,1,0,0,1,0,1,2,1,2,1,0,1,1,1,0,0,1,0,0,1,6,6,2,6,2,0,1,1,2,1,8,3,5,2,5,2,2,0,0,2,3,0,5,3,3,6,10,0,0,5
"OTU_3319",1,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,0,1,2,0,0,1,0,1,2,1,0,2,1,2,0,1,5,4,0,2,0,0,0,1,0,4,7,1,1,1,2,3,4,1
"OTU_17354",0,2,2,3,2,5,2,4,0,3,7,0,3,1,3,3,2,0,3,2,2,4,2,0,1,0,1,1,0,0,1,0,2,0,1,0,0,3,2,2,4,1,0,0,0,2,0,0,0,0,1,1,1
"OTU_1787",0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,5,8,2,1,0,11,0,1,2,5,2,0,1,2,2,1,2,3,10,0,2,3,6
"OTU_1909",0,2,3,1,2,0,1,1,1,2,1,1,3,0,0,2,2,5,0,2,10,8,0,0,0,10,0,6,22,19,24,5,0,0,0,3,28,5,17,18,7,2,2,3,13,5,7,3,4,1,5,6,10
"OTU_18271",10,6,5,5,18,7,4,5,5,8,4,1,3,2,0,2,1,1,0,0,0,0,0,0,1,2,0,1,2,3,0,0,2,0,1,2,1,1,5,4,1,3,2,1,2,2,1,1,1,1,3,0,0
"OTU_16994",0,2,0,0,1,1,2,2,0,1,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,3,3,3,3,0,0,1,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0
"OTU_10360",4,1,1,3,5,2,5,4,1,7,6,4,4,0,0,0,3,7,0,2,2,2,5,1,1,1,1,1,2,7,0,2,1,0,3,1,0,0,0,0,1,1,0,2,1,1,2,3,0,3,1,0,0
"OTU_1180",23,6,18,7,14,15,17,18,17,32,16,21,10,2,6,13,36,11,16,6,16,14,34,14,19,11,13,15,15,12,6,3,1,4,8,2,1,6,3,7,10,33,3,0,3,7,9,6,1,11,13,1,2
"OTU_182",3,2,0,5,3,4,1,0,1,9,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,2,10,63,0,2,15,0,3,9,2,0,0,0,5,9,4,3,0,1,4,11,11,3
"OTU_1258",1,1,3,4,2,0,0,1,2,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,0,1,4,0,4,0,0,4,2,3,0,0,0,2,0,3,0,0,1
"OTU_18542",0,4,1,1,1,3,0,2,0,1,0,1,1,1,0,0,0,2,0,1,3,0,1,2,1,0,0,2,1,3,2,1,0,1,0,0,1,1,0,1,1,3,0,0,0,1,0,1,0,0,0,0,2
"OTU_1260",0,0,0,1,0,0,1,2,0,1,1,1,4,3,1,3,0,1,0,1,0,3,3,5,5,0,4,3,5,6,1,3,7,6,1,2,3,5,7,11,3,7,5,0,4,6,3,1,10,4,0,6,5
"OTU_3598",1,1,1,4,0,1,0,3,2,0,1,1,1,0,1,2,0,1,0,0,0,1,1,0,3,2,0,1,0,1,1,0,0,0,0,0,4,0,2,0,0,1,1,0,1,1,0,0,0,4,0,1,0
"OTU_2414",1,8,9,4,4,11,4,11,9,3,7,5,3,1,3,2,2,4,0,4,0,4,4,4,6,0,7,2,0,3,1,4,8,0,0,1,1,3,0,0,2,0,1,0,0,0,2,2,0,2,3,0,0
"OTU_4494",0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,2,5,3,2,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"OTU_17022",1,3,0,3,1,1,0,0,0,0,2,1,2,0,2,0,3,4,4,1,0,0,0,3,2,1,5,3,3,2,3,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,3
"OTU_742",1,9,0,21,5,5,6,1,10,7,10,14,22,19,4,6,15,19,0,1,59,0,29,5,13,14,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1287",0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,1,0,4,0,1,0,0,0,1,0,2,0,2,0,4,0,0,2,1,0,0,2,2,0,2,1,1,3,8,1,4,0,0,2,1,0
"OTU_1697",11,2,2,0,2,1,0,2,1,0,0,2,1,1,0,0,0,0,0,3,0,3,0,8,7,5,3,3,5,4,10,9,1,1,1,4,10,2,5,4,4,8,3,6,1,12,2,5,1,1,0,3,0
"OTU_11726",0,2,1,5,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,3,3,2,1,9,0,0,2,6,6,7,3,0,0,0,3,4,2,0,0,0,0,2,1,0
"OTU_852",4,7,7,10,5,4,6,2,4,11,10,2,1,0,2,5,4,2,3,9,12,1,6,0,2,1,1,2,5,2,0,3,3,76,10,3,5,0,7,1,2,8,12,4,8,3,2,4,3,7,2,4,8
"OTU_10074",3,11,6,15,9,5,4,10,7,9,18,1,4,15,2,4,5,2,0,6,6,2,3,3,6,4,0,1,4,5,5,7,4,0,11,8,2,6,5,4,14,5,3,12,7,2,3,0,1,1,4,1,5
"OTU_15901",0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,3,1,0,1,1,0,0,3,1,0,0,7,0,1,0,2,1,7,1,2,0,0,4,6,1,1,4,0,1,1,3,1
"OTU_464",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,1,5,1,1,3,0,0,3,0,0,1,1,1,0,4,0,0
"OTU_12601",0,0,0,0,3,12,2,4,4,3,1,4,4,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_14186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,1,2,5,2,0,1,8,5,1,1,0,3
"OTU_328",17,0,1,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,1,1,2,0,0,1,1,1,2,0,1,0,0,0,3,2,0,0,0
"OTU_14744",3,1,0,0,0,3,4,4,1,0,1,1,0,2,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0
"OTU_18581",0,0,0,0,25,14,3,6,8,8,3,14,6,0,0,0,0,0,0,0,0,4,8,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8724",2,1,1,1,0,1,0,5,0,0,1,0,1,0,1,0,3,0,0,1,2,1,0,0,1,0,1,1,3,2,3,2,1,0,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0
"OTU_2585",3,4,0,1,1,0,6,11,1,0,0,0,0,0,4,2,0,0,0,2,5,3,7,0,9,19,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_8326",3,7,4,4,0,1,3,1,3,1,4,3,3,0,5,4,2,1,0,4,4,1,1,3,1,0,2,0,0,4,6,2,3,0,3,0,1,2,0,4,3,1,1,0,1,3,0,3,0,0,0,3,0
"OTU_20320",1,0,0,0,3,4,1,2,1,1,1,3,0,2,1,0,3,2,1,2,1,0,0,0,0,1,3,0,0,3,0,0,0,0,1,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0
"OTU_19567",1,0,0,0,1,1,1,0,0,1,3,0,0,1,0,2,1,0,4,0,0,0,0,4,6,1,8,0,0,0,1,1,3,7,3,3,1,2,1,3,2,3,0,0,1,0,1,1,2,0,1,1,1
"OTU_13177",1,4,0,3,3,5,11,5,15,13,14,5,12,0,2,11,1,2,0,2,0,5,25,9,10,1,1,5,0,0,0,0,6,0,0,1,2,8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"OTU_512",0,3,2,1,4,0,1,5,1,7,3,5,1,0,9,3,8,13,3,3,4,3,13,9,13,11,17,8,6,3,20,7,4,75,6,27,0,5,3,13,1,2,10,2,0,15,7,13,21,5,4,3,16
"OTU_14895",8,3,5,2,2,0,0,0,1,2,0,0,5,0,2,1,3,4,2,1,0,0,2,3,1,2,3,2,0,0,0,0,0,6,3,0,2,1,0,1,5,1,0,5,0,3,2,0,1,3,1,1,4
"OTU_15931",0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,8,1,2,0,0,1,0,3,2,8,1,4,0,10,2,3,3,0,1,5,0,1,1,2,1,0,2,0,0
"OTU_138",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,9,5,11,7,8,11,17,9,8,11,5,4,8,1,2,6
"OTU_7816",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,6,3,1,4,5,2,9,7,5,6,0,0,8,3,4,2,0,3,2,0,4,5,2,0,1,0,0,0,2
"OTU_688",14,8,17,21,17,6,5,11,17,21,9,8,5,3,11,3,0,14,1,7,12,7,7,5,1,13,3,8,2,9,5,1,4,0,9,4,19,1,11,11,8,29,27,4,7,14,1,11,7,22,7,7,3
"OTU_1550",0,0,0,1,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,3,1,4,1,5,0,2,1,1,0,1,0,3,1,1,0,4,4,1,0,1,0,2,4,0
"OTU_746",0,1,1,1,0,1,4,0,2,2,3,1,0,13,3,0,7,5,0,5,0,0,3,1,0,1,2,1,0,2,1,1,2,1,13,0,0,0,0,0,0,2,2,1,1,1,4,3,1,0,1,1,1
"OTU_14503",16,0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,0,3,2,0,0,0,1
"OTU_20180",3,3,1,7,7,4,2,0,1,7,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1791",3,0,0,0,0,1,0,0,1,3,1,1,3,1,0,1,0,1,3,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,3,0,2,1,2,0,3,4,5,2,6,0,0,3
"OTU_615",10,1,2,2,1,2,1,3,1,3,1,0,0,2,3,7,3,0,3,1,0,1,1,2,0,1,0,2,2,1,1,2,0,2,2,1,0,3,0,4,1,0,2,1,0,2,5,6,8,3,0,0,2
"OTU_19961",2,0,4,1,4,2,1,0,0,0,0,0,2,1,1,1,2,0,0,0,4,1,0,0,1,0,1,0,0,2,3,1,0,0,1,0,0,1,1,2,1,0,1,1,0,1,1,0,0,1,0,0,0
"OTU_5066",2,2,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,1,2,0,1,0,0,0,0,2,1,2,2,0,2,4,0,0,2
"OTU_4168",0,16,12,20,8,4,13,22,37,2,8,3,25,0,15,39,22,5,0,27,29,70,9,2,10,43,18,34,59,52,41,16,22,0,7,11,36,30,51,15,56,4,24,30,52,26,17,21,16,21,34,49,45
"OTU_284",10,1,0,3,2,1,0,1,1,1,3,3,0,2,0,0,0,0,0,1,0,0,0,11,7,1,7,4,4,5,7,16,12,7,14,21,8,13,6,6,4,2,6,8,2,4,4,8,7,2,9,2,5
"OTU_1161",0,0,0,0,2,2,0,0,2,0,2,1,0,5,2,0,3,1,0,4,0,0,0,1,0,2,1,0,0,1,0,3,0,2,16,0,0,0,1,0,2,0,1,1,0,5,1,0,1,0,0,0,1
"OTU_13088",2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,4,1,2,0,1,2,1,0,0,0,2,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0
"OTU_10181",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,2,0,0,4,5,4,0,1,0,1,1,2,3,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0
"OTU_206",1,2,5,1,2,19,7,3,6,1,5,11,3,2,2,6,17,40,27,7,1,2,0,6,5,0,0,0,0,0,0,0,0,6,3,1,1,1,0,3,3,2,2,4,1,4,5,6,0,4,0,0,4
"OTU_700",14,1,1,4,4,4,3,1,5,4,3,5,4,5,2,4,5,11,18,11,8,2,3,5,2,7,3,3,4,2,3,5,4,2,5,1,3,1,4,3,8,1,3,4,2,7,0,10,4,0,1,6,9
"OTU_2193",0,0,0,1,2,0,4,1,1,1,2,0,1,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,4,1,0,1,0,1,0,2,0,2,0,0,3,2,0,1,3,3,2,1,0,0,5,0
"OTU_13476",3,6,4,3,3,0,3,1,5,1,2,5,1,8,2,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,3,1,1,1,0,4,1,0,1,1,5,3,2,0,1,3,1
"OTU_14184",0,0,0,0,0,0,1,2,0,0,0,2,2,2,0,2,0,1,0,1,1,1,0,4,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,4,0,0,4,0,0,0
"OTU_15459",2,0,4,0,2,1,1,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,1,1,0,1
"OTU_13329",0,7,1,5,3,4,3,0,1,4,6,4,2,2,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,6,0,0,2,1,1,3,0,0,1,0,0,4,0,0,0,2,1,1,0,0
"OTU_10353",0,19,21,4,0,0,2,10,0,0,3,0,0,6,0,2,1,2,1,5,14,1,1,2,4,1,1,1,3,3,8,18,5,0,3,4,19,10,1,4,9,2,5,1,1,0,1,0,2,3,2,1,0
"OTU_2750",4,0,2,1,0,1,0,2,0,0,2,0,1,0,3,2,0,2,1,2,2,1,1,0,1,2,0,1,0,0,1,2,3,0,3,1,2,3,1,3,1,2,1,1,2,2,3,4,0,1,4,2,0
"OTU_2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,4,1
"OTU_172",12,14,41,2,32,21,11,25,10,26,5,4,10,1,3,3,4,6,3,5,12,5,8,6,8,7,8,15,56,24,69,61,38,12,38,55,7,37,31,43,20,36,6,16,19,10,25,39,57,57,22,4,18
"OTU_18253",0,1,0,0,0,0,0,0,1,2,4,0,0,0,1,2,6,1,0,0,0,1,3,2,1,0,1,2,0,0,5,2,0,5,0,3,1,0,0,1,1,0,0,0,2,1,3,1,1,0,0,0,2
"OTU_1580",1,1,0,3,2,1,3,0,1,1,1,2,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,3,2,0,2,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1
"OTU_7937",0,7,1,4,1,1,0,3,4,1,5,0,2,0,1,5,1,2,0,1,5,5,0,0,1,5,0,8,9,6,7,6,15,0,1,7,8,9,7,1,0,0,1,6,11,1,0,1,3,0,2,6,9
"OTU_16987",0,1,0,2,0,1,1,1,0,0,4,2,1,8,0,0,1,4,0,5,5,0,1,0,1,0,3,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,2,1,1,0,1,1,1,0,0,1
"OTU_7799",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_18575",1,4,1,7,1,1,1,0,0,0,0,1,2,0,1,0,1,2,0,1,1,1,1,0,0,2,0,1,2,1,0,1,1,18,0,0,2,1,1,0,0,0,3,0,0,1,0,1,0,0,1,1,2
"OTU_10908",2,3,3,3,1,5,4,3,3,3,4,3,7,7,1,2,5,2,0,0,3,0,1,1,2,1,3,2,1,0,1,1,3,0,0,2,1,1,1,0,3,0,2,0,0,0,0,1,0,2,0,1,0
"OTU_13486",0,4,2,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,2,3,0,1,0,0,0,0,0,1,0,4,2,0,0,0,1,5,4,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0
"OTU_12752",0,3,1,0,0,2,0,1,2,1,0,0,5,0,2,3,0,0,0,1,0,3,0,0,0,1,0,2,3,1,5,4,11,0,0,3,2,2,13,1,0,0,1,3,3,2,1,3,0,1,4,5,6
"OTU_1295",0,1,1,0,4,3,1,5,0,4,0,1,2,0,0,3,0,0,0,0,1,1,0,0,1,0,0,1,1,4,0,1,4,4,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,2
"OTU_13",6,11,10,6,19,6,4,15,3,9,2,13,14,1,12,21,42,57,14,58,9,12,2,6,19,15,10,14,41,56,33,34,11,12,13,15,3,13,18,4,7,0,3,13,6,6,11,7,5,21,6,13,2
"OTU_3120",0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,4,2,1,2,0,1,0,5,0,6,1,4,2,1,0,3,1,0,0,0,1,0,3,7
"OTU_7299",0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,9,6,2,0,1,0,0,1,11,5,6,1,3,0,3,2,1,3,1,2,3,1,1,3,5
"OTU_2391",2,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,1,1,2,1,0,3,0,1,1,6,0,2,0,0,1,5,3,2,0,1,0,0,3
"OTU_311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,18,6,6,2,6,2,29,8,6,37,8,0
"OTU_9103",2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,1,0,0,0,2,0,1,0,0,1,0,0,0,3,1,1,0,2,1,1,0,1,1,1,2,0,0,0,3,0,0,3,2,1,2,0
"OTU_1423",0,12,1,2,7,15,7,6,6,3,4,2,1,3,15,1,2,0,4,0,2,3,1,3,5,11,1,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_18103",3,10,12,1,8,2,1,6,3,2,1,1,5,8,2,7,1,1,0,10,7,2,1,1,2,1,2,2,4,3,1,5,3,0,7,0,5,2,3,10,5,2,0,2,0,0,1,0,2,1,2,0,0
"OTU_1746",15,1,3,5,2,0,2,0,0,0,2,2,2,6,2,3,0,0,3,2,3,2,9,1,0,2,4,6,1,0,0,3,2,3,1,3,0,0,1,1,0,1,1,0,0,0,0,2,2,0,1,0,0
"OTU_192",1,0,0,0,3,0,0,1,0,1,1,2,0,0,3,0,2,0,1,0,1,0,1,0,1,0,2,0,0,0,1,1,1,5,0,1,3,0,0,1,1,1,1,0,0,2,0,5,0,2,1,0,3
"OTU_17224",0,1,1,0,2,0,3,1,8,0,1,0,4,0,0,6,2,0,0,1,2,10,2,0,0,3,1,4,7,10,3,1,3,0,0,2,3,3,3,2,2,0,0,2,0,3,2,0,1,2,0,0,0
"OTU_8190",2,7,0,0,1,10,6,18,16,10,22,3,4,3,5,4,5,1,0,2,3,5,19,29,22,0,4,16,0,0,0,0,2,0,0,0,6,9,0,0,1,0,1,0,1,0,6,0,1,3,1,0,2
"OTU_9025",2,4,8,0,1,0,8,2,3,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,3,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,3,0
"OTU_16942",0,9,1,0,5,12,0,1,3,0,0,10,0,0,0,2,2,4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3804",7,4,9,1,3,3,9,4,14,10,9,9,4,2,3,8,15,8,2,2,2,8,11,3,7,5,4,12,0,2,0,1,1,1,3,1,1,0,3,1,0,1,2,1,0,0,4,5,0,3,1,0,0
"OTU_572",0,1,0,14,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,6,1,0,7,0,0,0,0,0,0,0,18
"OTU_1800",9,0,1,3,1,1,1,1,2,2,1,2,1,3,3,2,0,0,0,1,2,4,1,7,3,4,1,3,5,1,9,7,3,1,2,3,7,4,3,4,4,5,6,8,7,9,1,6,7,0,3,4,4
"OTU_16360",1,0,0,2,1,0,0,0,0,2,0,1,2,0,2,1,2,1,1,0,0,0,0,0,0,0,3,2,4,0,3,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,2
