"ID","DonorA_Stool123","DonorA_Stool125","DonorA_Stool126","DonorA_Stool127","DonorA_Stool128","DonorA_Stool129","DonorA_Stool134","DonorA_Stool135","DonorA_Stool136","DonorA_Stool138","DonorA_Stool139","DonorA_Stool140","DonorA_Stool141","DonorA_Stool142","DonorA_Stool143","DonorA_Stool144","DonorA_Stool146","DonorA_Stool147","DonorA_Stool149","DonorA_Stool150","DonorA_Stool151","DonorA_Stool152","DonorA_Stool153","DonorA_Stool154","DonorA_Stool155","DonorA_Stool156","DonorA_Stool158","DonorA_Stool159","DonorA_Stool160","DonorA_Stool161","DonorA_Stool162","DonorA_Stool163","DonorA_Stool164","DonorA_Stool165","DonorA_Stool166","DonorA_Stool167","DonorA_Stool168","DonorA_Stool169","DonorA_Stool170","DonorA_Stool171","DonorA_Stool172","DonorA_Stool173","DonorA_Stool174","DonorA_Stool175","DonorA_Stool176","DonorA_Stool177","DonorA_Stool178","DonorA_Stool179","DonorA_Stool180","DonorA_Stool181","DonorA_Stool182","DonorA_Stool183","DonorA_Stool184","DonorA_Stool185","DonorA_Stool186","DonorA_Stool187","DonorA_Stool284","DonorA_Stool285","DonorA_Stool286","DonorA_Stool287"
"OTU_661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1460",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"OTU_716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_3627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_539",2,3,5,4,5,3,2,2,0,4,4,4,4,2,0,1,1,3,2,0,0,2,2,3,0,0,1,2,1,3,3,4,7,0,0,1,0,2,3,1,2,2,1,0,1,2,2,0,0,2,3,1,3,0,1,1,0,0,2,0
"OTU_2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU_1285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU_732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1
"OTU_1491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2352",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"OTU_178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"OTU_171",2,1,1,6,5,3,2,3,11,3,4,14,7,7,19,9,5,4,1,2,9,5,3,11,2,0,2,9,7,10,10,5,11,5,2,1,2,4,10,6,9,13,1,6,27,9,12,19,6,6,6,14,13,9,4,10,19,10,16,4
"OTU_1781",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1123",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"OTU_830",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_98",23,8,5,41,116,55,7,7,32,11,45,14,24,27,22,19,29,26,4,0,8,7,18,12,11,5,11,0,8,7,18,37,12,3,3,8,25,1,22,23,20,23,4,9,4,15,20,12,20,13,23,27,20,18,24,13,33,16,6,8
"OTU_752",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_73",14,34,32,41,45,60,23,24,57,16,32,20,17,25,37,22,29,16,11,15,23,20,21,38,18,9,39,32,24,28,41,32,24,22,9,15,26,9,10,14,28,42,15,22,73,23,30,44,70,18,29,44,25,43,16,46,183,144,242,152
"OTU_2590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0
"OTU_1705",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_54",2,0,1,2,0,0,1,1,3,0,2,0,2,0,1,0,0,1,0,1,2,0,0,1,2,1,1,0,2,2,1,1,2,1,0,0,1,0,0,4,0,0,0,0,2,0,1,1,0,0,2,2,1,1,0,0,1,0,1,1
"OTU_1764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"OTU_1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_626",0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"OTU_1110",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"OTU_2655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_723",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_3528",1,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"OTU_484",1,0,0,0,0,0,1,0,0,0,1,0,2,2,2,1,0,0,0,7,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,2,0,1,0,5,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_283",0,0,2,0,0,0,9,13,0,5,0,3,1,6,0,1,0,0,8,8,2,9,3,2,8,10,3,1,2,4,1,0,1,3,4,7,4,5,0,0,6,2,22,4,2,4,0,0,0,3,1,0,2,1,2,4,0,3,4,0
"OTU_514",0,1,1,0,1,0,0,2,0,1,0,1,1,3,0,0,1,1,0,0,0,2,0,1,0,3,1,0,1,1,2,0,0,0,1,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"OTU_140",5,13,15,12,11,7,5,13,18,4,7,16,9,8,8,4,17,21,6,2,8,4,8,42,4,2,4,14,6,20,20,9,8,4,2,5,2,0,6,4,5,10,2,5,10,7,5,10,5,14,15,30,10,11,2,7,5,12,42,25
"OTU_1078",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"OTU_2699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1899",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU_1703",0,3,1,1,0,1,2,1,2,2,1,0,1,1,1,1,1,0,0,0,2,0,0,1,0,1,1,1,1,2,3,0,2,0,2,2,0,0,1,2,0,0,2,1,1,2,2,0,0,0,0,0,0,0,1,0,0,2,1,3
"OTU_168",0,14,5,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,4,5,0,8,1,0,4,1,3,3,1,2,1,2,22,0,0,2,0,0,0,5,1,2,7,16,0,7,0,1,12,2,0,12,0,3,37,0,0,6,8
"OTU_879",1,1,0,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_2160",0,1,0,0,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0
"OTU_1596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_400",0,6,4,3,9,1,3,1,4,1,6,4,3,2,3,0,0,5,2,3,3,4,2,3,0,2,3,2,3,0,5,2,3,0,1,1,0,1,2,0,3,7,3,5,6,3,4,4,6,3,5,3,3,4,3,5,6,5,6,4
"OTU_1307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_666",1,0,0,1,2,1,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4,1,0,0,0,1,0,1,1,1,0,0,0
"OTU_2840",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_588",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3
"OTU_3449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_506",2,0,0,1,0,0,0,0,1,1,1,2,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,1,0,1,0,0,0,0,2,0,0,0,2,1,0,1,3,0,1,0,3,0,2,0,1,1,3,0
"OTU_1724",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_477",1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,1,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,11,0,0,1,6,1,0,0,3,0,4,10,0,0,0,0
"OTU_750",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_132",25,30,25,16,9,5,15,14,5,13,5,9,14,10,19,13,18,7,12,21,17,1,7,2,13,20,31,12,14,17,23,16,22,9,11,11,21,4,14,15,22,12,2,13,22,14,8,9,12,16,9,23,12,14,14,5,5,2,8,34
"OTU_1240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"OTU_461",0,0,1,0,0,0,0,4,0,3,0,4,0,3,2,1,0,0,1,2,1,2,6,6,2,6,0,1,0,0,0,0,2,2,3,2,0,4,0,0,0,4,1,0,4,2,1,1,1,0,0,0,0,0,0,2,0,1,0,0
"OTU_186",0,7,5,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_108",10,31,26,36,0,14,36,29,75,56,10,18,9,9,5,12,25,17,18,5,13,23,113,26,84,207,14,13,39,97,9,17,15,7,5,19,16,5,7,19,9,89,24,13,15,23,13,7,32,25,22,2,46,33,30,16,50,50,26,69
"OTU_1457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_12",27,74,166,77,41,29,6,45,20,11,75,16,4,1,0,24,9,14,34,6,7,6,12,5,52,34,54,2,108,8,9,96,12,0,3,10,53,8,64,27,22,24,9,45,0,25,48,3,2,29,20,20,0,0,0,1,4,5,16,1
"OTU_2625",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"OTU_966",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU_2521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"OTU_285",4,6,2,4,22,11,0,5,2,2,8,3,9,16,5,2,10,0,2,0,0,8,1,3,3,1,5,2,1,0,0,1,2,7,4,3,1,4,1,6,5,5,2,2,11,3,3,9,6,0,0,2,2,0,0,10,8,5,0,1
"OTU_500",1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,5,0,0,3,0,1,10,0,3,2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,6,0,0,0,0
"OTU_557",0,0,1,0,0,0,6,3,0,0,0,0,0,1,7,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1331",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU_1502",1,1,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"OTU_797",0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"OTU_128",1,8,5,1,0,3,4,35,7,0,2,2,9,8,2,4,2,5,59,16,18,7,0,0,77,50,21,8,21,62,24,4,33,9,13,119,37,11,2,8,8,11,250,51,6,55,53,10,10,46,29,2,0,13,14,16,0,0,0,0
"OTU_1093",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"OTU_36",0,0,0,0,0,0,82,80,55,200,69,79,46,173,130,109,153,112,77,46,35,60,96,175,31,38,26,71,131,39,116,49,20,52,55,28,94,10,36,27,28,43,5,30,25,50,30,35,25,25,41,48,42,21,9,35,74,52,56,117
"OTU_864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"OTU_415",1,1,0,0,1,1,0,0,0,4,1,0,1,0,0,2,1,2,1,0,2,3,2,3,0,1,1,1,2,0,2,0,1,0,0,1,4,0,0,0,0,5,1,3,3,3,2,0,3,2,2,0,2,0,0,3,2,1,1,0
"OTU_202",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2159",0,0,1,1,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,2,0,2,0,0
"OTU_519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU_1557",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"OTU_1665",1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0
"OTU_154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_3217",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"OTU_800",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_1169",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_888",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"OTU_3306",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"OTU_74",32,37,28,27,19,24,25,14,48,34,26,68,33,14,61,38,48,62,4,4,13,18,42,60,9,10,12,24,37,19,29,33,32,18,14,16,27,4,24,24,18,17,6,18,83,21,34,51,58,20,29,48,73,35,27,45,38,24,69,30
"OTU_1120",1,1,0,1,0,2,0,0,0,2,0,0,2,1,0,0,0,2,0,0,1,1,1,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,3,2,0,1,0,0,1,5,0,1,0,1,1
"OTU_2133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"OTU_1708",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"OTU_560",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"OTU_3329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"OTU_2066",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_499",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,2,0,2,1,1,1,1,2,0,2,0,1,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"OTU_1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU_433",0,0,0,0,0,2,3,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,2
"OTU_2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_109",6,16,6,18,13,6,15,13,38,15,14,4,19,11,13,24,6,10,11,23,16,6,5,3,24,11,26,15,17,8,19,16,22,4,9,19,22,14,22,16,8,24,11,31,9,22,9,12,11,27,10,8,10,21,15,14,17,13,9,11
"OTU_1157",0,1,1,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1
