"ID","Nov2rep1","Nov3rep1","Nov6rep1","Nov9rep1","Nov10rep1","Nov11rep1","Nov12rep1","Nov13rep1","Nov16rep1","Nov17rep1","Nov18rep1","Nov19rep1","Nov20rep1","Nov24rep1","Nov25rep1","Nov26rep1","Nov27rep1","Dec1rep1","Dec2rep1","Dec3rep1","Dec7rep1","Dec8rep1","Dec9rep1","Dec10rep1","Dec11rep1","Dec14rep1","Dec15rep1","Dec16rep1","Dec17rep1","Dec18rep1","Dec21rep1","Dec23rep1","Jan4rep1","Jan5rep1","Jan6rep1","Jan7rep1","Jan11rep1","Jan12rep1","Jan13rep1","Jan14rep1","Jan15rep1","Jan18rep1","Jan19rep1","Jan20rep1","Jan21rep1","Jan25rep1","Jan26rep1","Jan27rep1","Jan28rep1","Jan29rep1","Feb1rep1","Feb2rep1","Feb3rep1","Feb4rep1","Feb5rep1","Feb8rep1","Feb9rep1","Feb11rep1","Feb12rep1","Feb15rep1","Feb16rep1","Feb18rep1","Feb19rep1","Feb22rep1","Feb23rep1","Feb25rep1","Feb26rep1","Feb29rep1","Mar2rep1","Mar3rep1","Mar4rep1","Mar7rep1","Mar8rep1","Mar9rep1","Mar10rep1","Mar11rep1","Mar14rep1","Mar15rep1","Mar21rep1","Mar22rep1","Mar23rep1","Mar24rep1","Mar28rep1","Apr18rep1"
"OTU_152",0,0,0,1,0,0,1,0,2,0,0,2,3,7,1,0,1,4,4,1,4,5,2,2,3,2,2,1,0,0,4,0,5,2,5,6,4,3,7,3,3,6,5,5,5,7,2,4,6,6,3,1,2,9,4,1,4,7,4,3,5,4,4,3,2,5,3,0,1,0,1,5,1,0,1,1,0,0,1,1,0,0,0,1
"OTU_19006",0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,2,0,1,0,0,0,4,0,1,0,0,1,0,0,1,0,3,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,1,1,0,1,1,2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0
"OTU_422",0,0,1,3,2,0,0,1,1,1,0,0,0,0,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU_244",0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,1,1,2,0,1,0,1,1,1,1,0,1,0,0,3,1,0,0,1,1,5,2,1,1,2,5,3,3,1,4,2,2,2,2,3,1,2,4,2,2,2,1,3,1,7,0,2,3,2,0,0,2,5,1,1,1,1,2,1,1,0,0,0,0,0,0,1,3
"OTU_420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,5,1,2,1,1,0,0,1,4,5,3,9,0,0
"OTU_38",4,15,4,11,8,7,9,1,1,5,10,47,26,15,11,7,11,7,7,2,3,2,0,1,0,48,45,57,144,40,15,9,4,7,6,6,4,4,7,25,7,9,14,3,11,10,9,9,7,9,14,6,15,17,4,3,10,4,8,8,10,6,4,7,12,14,3,7,4,4,3,4,3,2,3,2,4,0,2,0,2,4,1,0
"OTU_57",17,17,6,15,25,22,39,19,33,16,29,16,26,7,13,10,4,16,18,13,5,3,5,3,4,3,2,6,6,5,2,3,2,0,1,0,4,2,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"OTU_545",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,2,0,2,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,4,1,1,0,1,0,0,0
"OTU_291",0,4,2,0,3,0,2,0,0,3,0,8,2,2,0,1,0,1,0,0,1,2,0,0,1,5,4,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,1,3,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"OTU_553",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1
"OTU_12437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,1,4,2,1,1,0,1,0,0,0,2,1,0,0,2,1,2,0,0,1,0,0,0,0,2,0,1,0
"OTU_809",0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,0,1,0,0,0,4,0,2,1,2,2,0,1,2,2,0,4,3,1,1,0,0,1,1,1,5,0,1,2,1,1,0,0,0,2,0,2,0,0,0,1,2,2,0,0,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"OTU_6038",1,0,0,1,0,3,2,0,2,1,2,0,2,1,0,0,1,1,2,0,0,1,0,2,1,0,0,0,0,0,0,3,0,1,1,0,0,2,1,0,1,0,2,1,0,1,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
"OTU_700",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5615",0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,3,2,0,0,2,1,0,1,0,1,0,1,1,1,2,2,1,2,2,2,3,1,1,1,2,2,1,7,1,0,1,2,0,0,1,2,1,0,3,0,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU_5912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,3,1,1,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_589",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,1,1,3,2,0,1,0,1,2,1,2,1,1,1,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"OTU_19972",1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,3,0,1,1,1,0,0,1,0,2,3,0,0,1,0,1,1,1,0,1,3,1,0,1,1,0,0,1,0,2,0,1,1,2,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3,3,2,2,2,3,3,2,0,0,0
"OTU_20398",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"OTU_257",7,162,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_5641",0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,2,0,1,1,0,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,2,0,2,5,2,3,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,1,0,1,3,0,5,1,0,0,0,0
"OTU_565",3,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_427",0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,3,2,3,1,0,0,2,0,1,1,2,1,2,0,1
"OTU_353",0,0,1,2,0,0,1,2,0,2,1,0,0,0,1,0,2,0,2,0,1,0,0,3,4,0,0,0,0,0,0,2,2,0,1,3,0,2,0,0,0,1,0,1,0,0,3,1,2,0,1,2,2,1,0,2,1,3,1,1,2,0,2,0,1,2,0,0,0,3,1,0,1,1,1,1,1,0,0,0,1,0,0,0
"OTU_12661",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"OTU_6669",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4,1,1,0,1,0,2,0,2,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_6526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,4,0,0,1,1,1,2,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,3,5,1,1,0,2,4,1,1,1,5,0,2,5,3,2,1,2,3,0,3,1,1,12,0,18
"OTU_220",5,2,3,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,5,3,2,0,0,4,1,5,2,4,3,1,3,1,1,3,2,1,0
"OTU_232",3,1,1,1,1,0,0,0,0,0,1,8,4,0,2,0,0,2,1,0,0,1,0,0,0,0,2,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,1,0,1,0,0,2,2,4,2,4,6,1,1,0,3,0,2,0,1,1,1,4,0,0,0
"OTU_1347",0,0,0,1,0,0,2,3,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,3,4,3,1,1,2,3,2,2,6,2,2,1,1,1,1,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0
"OTU_4033",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,1,0,1,0,0,0,0,2,3,2,1,3,1,1,1,1,5,0,2,2,2,1,0,0,2,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_26",20,1,36,53,55,54,48,32,28,24,17,10,13,30,39,28,34,22,25,25,37,42,34,23,40,20,8,3,4,4,20,25,23,27,22,27,23,24,15,14,26,16,33,32,19,38,36,24,27,31,26,19,32,22,27,27,34,27,18,27,28,31,20,24,14,10,29,5,10,11,9,14,6,11,10,4,8,5,4,1,2,0,0,0
"OTU_26815",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,2,0,2,4,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_24721",1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,2,0,3,1,0,2,0,1,6,1,3,2,1,0,1,1,3,1,0,0,0,0,2,0,0,0,1,2,5,1,0,1,4,1,3,1,2,0,0,1,1,3,2,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0
"OTU_24256",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0
"OTU_1246",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2,1,0,1,0,2,1,1,0,1,0,0,2,1,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,3,2,0,1,0,1,1,3,0,1,0,0,3,2,1,1,1,0,2,2,0,0,0,1,1,0,1,1,1,0,0,3,0,1,0
"OTU_20817",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0
"OTU_155",2,2,1,0,0,0,0,0,1,1,1,3,2,1,0,0,0,0,0,2,0,0,0,1,0,1,1,2,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,2,0,2,5,2,1,1,0,3,3,3,2,10,5,7,6,2,4,7,6,4,2,8,4,6,5,1,0,17
"OTU_515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"OTU_17460",0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,2,0,0,2,2,1,0,0,1,1,2,0,0
"OTU_28",0,3,2,22,29,8,25,20,6,3,3,4,6,33,22,27,26,22,12,14,6,12,4,7,8,10,4,3,4,4,37,17,17,4,19,14,17,15,17,35,20,20,28,25,23,43,22,30,22,28,35,18,17,40,20,21,25,11,13,17,45,16,23,19,19,23,23,8,5,2,3,4,0,2,2,2,0,0,1,0,0,1,0,2
"OTU_1856",1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,2,1,0,1,0,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2,1,0,0,0,0
"OTU_2665",0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,2,0,0,2,0,0,1,0,0,3,0,0,4,1,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_15028",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,1,0,2,2,2,0,0,0,2,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,4,0,2,1,3,3,1,2,2,1,2,1,8,4,5,3,11,1
"OTU_486",0,0,1,2,1,2,5,1,5,0,1,0,0,0,0,1,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_63",13,16,26,11,4,0,4,1,4,10,6,8,6,14,5,4,8,5,4,3,5,2,5,8,6,5,14,13,10,22,7,8,4,4,5,12,7,6,0,7,6,9,3,4,10,6,3,8,7,10,3,0,4,5,3,6,1,2,9,1,3,3,5,6,6,2,2,6,8,3,0,8,2,7,4,8,4,11,3,11,2,62,5,4
"OTU_10838",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,2,0,1,1,3,0,2,1,1,1,0,0,3,0,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_7249",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,3,1,1,1,0,0,1,1,1,0,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_186",1,0,1,4,0,3,2,0,0,3,4,2,1,5,8,6,3,5,4,4,5,1,1,2,3,0,1,0,2,2,0,1,2,4,1,2,3,2,2,3,1,1,0,2,3,4,0,0,2,2,2,0,3,5,0,1,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,0,0
"OTU_211",1,0,0,0,0,1,1,0,1,2,0,1,2,2,1,0,0,1,2,2,3,3,1,2,0,2,3,1,2,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,1,1,1,0,1,0,1,0,2,1,3,6,3,4,0,5,2,5,3,3,1,3,6,3,4,3,6,3,2,3,3,5,0,0,0,4,5,0
"OTU_632",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,4,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,0,0,2
"OTU_450",3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,1,2,1,1,3,0,0,1
"OTU_3012",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0
"OTU_519",0,3,0,2,6,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_56",0,0,1,4,1,1,4,2,8,12,7,1,4,1,4,3,4,8,6,10,12,8,21,14,9,7,4,4,2,11,3,7,2,7,5,6,3,11,6,8,8,1,6,8,11,2,4,10,9,23,16,14,10,20,20,17,18,16,21,22,12,12,15,9,20,11,13,10,7,6,10,9,7,12,9,12,6,4,7,1,4,2,8,0
"OTU_4311",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,2,1,6,0,2,1,0,1,1,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_105",5,1,2,1,5,2,0,5,1,0,1,1,2,1,8,9,11,3,4,7,4,5,9,8,2,2,0,3,0,1,7,6,6,8,11,16,7,9,7,10,4,7,4,8,9,14,6,7,12,9,9,5,5,6,3,6,3,4,3,5,2,4,2,1,1,0,3,3,2,3,0,2,2,3,1,2,4,1,1,0,3,0,0,1
"OTU_231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,4,1,5,2,2,2,3,4,6,14,1,2,8,3,2,7,5,22,13,1
"OTU_243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,2,1,2,2,3,4,4,3,11,8,9,10,13,5,6,4,1,3,2,4,6,1,0
"OTU_6185",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"OTU_640",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU_29888",1,0,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,1,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"OTU_1",203,222,169,103,158,48,165,137,170,143,135,156,147,91,102,110,122,134,150,128,169,178,133,157,109,183,184,200,192,92,104,130,86,78,85,63,123,86,75,52,99,73,83,72,70,61,71,68,70,81,70,76,80,107,97,84,94,83,77,79,102,102,50,69,71,107,64,89,82,112,82,117,88,80,77,88,97,140,107,116,116,278,29,36
"OTU_1476",0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,2,1,0,1,0,0,1,1,3,0,0,1,2,4,0,0,0,0,1,1,0,2,0,1,1,2,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,3,1,1,0,1,5,0,3,0,0,0,0
"OTU_25798",0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,2,0,1,0,0,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4,3,0,0,0,1,0,2,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU_410",2,5,2,0,1,1,1,2,1,1,0,1,0,0,1,0,3,0,0,1,0,0,0,1,0,1,1,3,6,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,4,0,0,2,0,0,0
"OTU_28325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,5,1,0,1,4,4,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,1,0,0,1,2,0,0,1,2,0,0,1,1,0,1,0,3,2,0,0,1,0,0,1,0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0
"OTU_9372",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,1,0,1,0,2,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_26678",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4,2,2,1,0,2,0,1,1,1,0,2,0,1,2,1,0,0,1,0,0,0,2,0,0,3,2,4,0,2,1,3,0,1,1,0,1,3,1,0,2,0,0,1,4,0,0,0,1,0,2,0,3,2,2,1,1,0,0,0,0,0
"OTU_1208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,3,1,0,0,1,0,1,2,0,0,0,0,1,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,2,0,0,0,0
"OTU_3364",0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"OTU_8500",0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,0,1,2,5,3,0,0,0,0,0,1,2,0,5,1,0,1,2,2,2,7,2,0,2,2,3,2,0,4,1,2,2,3,2,0,0,0,0,1,1,3,0,1,2,0,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
